age,workclass,education,marital_status,occupation,race,sex,hours_per_week,native_country,income
61, Company, Second_school, Married, Shipper, Yellow, Male,40, Vietnam, <=50K
44, Company, College, Married, Sales, White, Female,40, United-States, >50K
53, Company, College, Married, Sales, White, Male,52, United-States, >50K
43, Company, Masters, Never-married, Doctor, White, Male,50, United-States, >50K
60, State-gov, Doctorate, Married, Doctor, White, Male,40, United-States, >50K
23, Company, College, Never-married, Sales, White, Female,40, United-States, <=50K
25, Company, Masters, Married, Shipper, White, Male,40, Canada, <=50K
29, Company, College, Never-married, Tech-support, White, Female,40, United-States, <=50K
51, Company, Bachelors, Divorced, Shipper, White, Female,55, England, <=50K
47, Company, Primary_school, Married, Protective-serv, White, Male,12, Canada, <=50K
20, Company, College, Never-married, Managerial, White, Female,40, United-States, <=50K
25, Company, High_school, Married, Shipper, White, Male,40, England, >50K
27, Company, High_school, Married, Shipper, White, Male,40, United-States, <=50K
23, Company, College, Never-married, Tech-support, White, Female,40, United-States, <=50K
18, Company, College, Never-married, Others, White, Female,27, United-States, <=50K
23, Company, Second_school, Married, Shipper, White, Male,32, United-States, <=50K
59, Self-employment, College, Divorced, Managerial, White, Male,60, United-States, <=50K
46, Company, College, Never-married, Tech-support, White, Female,37, United-States, <=50K
66, Company, Second_school, Divorced, Sales, White, Male,40, United-States, <=50K
46, Self-employment, Masters, Married, Doctor, Black, Male,38, United-States, >50K
36, Self-employment, High_school, Never-married, Others, White, Female,23, United-States, <=50K
44, Company, College, Married, Shipper, White, Female,40, United-States, <=50K
17, Company, High_school, Never-married, Sales, White, Male,20, United-States, <=50K
27, Company, College, Never-married, Managerial, White, Male,45, United-States, <=50K
32, Company, College, Married, Sales, White, Male,40, United-States, >50K
53, Company, College, Divorced, Others, Black, Male,40, United-States, <=50K
22, Company, College, Never-married, Shipper, White, Male,98, United-States, <=50K
30, Company, University, Never-married, Shipper, White, Female,40, United-States, <=50K
47, Self-employment, Bachelors, Married, Shipper, White, Male,30, United-States, <=50K
68, Self-employment, College, Married, Sales, White, Male,40, United-States, >50K
39, Company, College, Married, Sales, White, Male,40, United-States, <=50K
22, Company, Bachelors, Never-married, Tech-support, White, Female,40, United-States, <=50K
62, Company, Second_school, Married, Sales, White, Male,40, United-States, <=50K
20, Company, College, Never-married, Sales, White, Female,35, United-States, <=50K
21, Company, College, Never-married, Shipper, Yellow, Male,38, Vietnam, <=50K
34, Company, University, Never-married, Others, White, Male,50, China, <=50K
30, Self-employment, College, Married, Managerial, White, Male,75, United-States, <=50K
25, Company, College, Never-married, Tech-support, White, Female,40, United-States, <=50K
23, State-gov, College, Never-married, Others, White, Female,21, United-States, <=50K
40, Company, Bachelors, Married, Shipper, White, Male,40, United-States, <=50K
26, Self-employment, College, Never-married, Tech-support, Yellow, Male,40, United-States, <=50K
57, Self-employment, University, Married, Sales, White, Male,40, United-States, >50K
36, Company, University, Married, Managerial, White, Male,60, United-States, >50K
43, Company, College, Divorced, Sales, Yellow, Female,40, United-States, <=50K
49, Company, Bachelors, Divorced, Shipper, White, Male,40, United-States, <=50K
58, Company, College, Married, Sales, White, Male,40, United-States, >50K
32, Company, College, Divorced, Managerial, Black, Male,40, United-States, <=50K
59, Company, College, Married, Managerial, White, Male,45, United-States, >50K
42, State-gov, Bachelors, Never-married, Tech-support, White, Female,40, United-States, <=50K
37, Company, Bachelors, Married, Managerial, Yellow, Male,40, Philippines, <=50K
40, Company, College, Married, Doctor, White, Male,45, United-States, >50K
47, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
56, Company, Bachelors, Married, Doctor, White, Male,45, United-States, >50K
30, Company, College, Never-married, Tech-support, White, Female,40, United-States, <=50K
42, Company, College, Married, Managerial, Black, Female,35, United-States, <=50K
21, Company, College, Never-married, Others, White, Male,40, United-States, <=50K
21, Company, College, Married, Shipper, Yellow, Female,40, Vietnam, <=50K
47, Company, College, Married, Tech-support, White, Female,40, United-States, <=50K
22, Self-employment, College, Never-married, Protective-serv, White, Male,20, United-States, <=50K
35, Company, University, Never-married, Managerial, White, Female,40, United-States, >50K
41, Company, High_school, Never-married, Shipper, Black, Female,40, United-States, <=50K
43, Self-employment, Bachelors, Married, Shipper, White, Male,53, United-States, <=50K
60, Company, College, Married, Sales, White, Male,55, United-States, <=50K
73, Company, Second_school, Married, Sales, White, Male,30, United-States, <=50K
90, Company, Bachelors, Married, Managerial, White, Female,40, England, >50K
62, Self-employment, College, Married, Tech-support, White, Male,38, United-States, <=50K
28, Company, College, Married, Protective-serv, White, Male,40, United-States, <=50K
45, Company, College, Married, Protective-serv, White, Male,40, United-States, <=50K
19, Company, College, Never-married, Sales, White, Male,45, United-States, <=50K
30, Company, College, Never-married, Protective-serv, White, Male,35, United-States, <=50K
19, Company, High_school, Never-married, Shipper, Black, Female,52, United-States, <=50K
23, Company, College, Never-married, Others, Black, Male,80, United-States, <=50K
22, Self-employment, Bachelors, Never-married, Shipper, White, Male,10, United-States, <=50K
19, Company, College, Never-married, Tech-support, White, Female,28, United-States, <=50K
45, Self-employment, University, Divorced, Tech-support, Yellow, Male,40, Philippines, <=50K
26, Self-employment, College, Never-married, Others, Black, Female,25, United-States, <=50K
42, Self-employment, High_school, Married, Doctor, White, Male,40, United-States, >50K
62, Self-employment, College, Married, Protective-serv, White, Male,35, United-States, <=50K
61, Company, High_school, Married, Sales, White, Male,40, United-States, <=50K
34, Company, Bachelors, Divorced, Sales, White, Male,60, United-States, >50K
22, Self-employment, College, Never-married, Others, White, Female,53, United-States, <=50K
56, Company, Masters, Married, Doctor, White, Male,40, United-States, >50K
32, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
24, Company, College, Never-married, Sales, White, Male,40, United-States, <=50K
26, Company, College, Divorced, Protective-serv, White, Male,40, United-States, <=50K
32, Company, College, Never-married, Sales, Black, Female,45, United-States, <=50K
58, Company, University, Divorced, Tech-support, White, Male,40, United-States, <=50K
25, Self-employment, University, Married, Managerial, White, Female,35, United-States, >50K
23, Company, College, Never-married, Tech-support, White, Female,25, United-States, <=50K
23, Company, College, Married, Tech-support, White, Male,40, United-States, <=50K
54, Company, College, Married, Tech-support, White, Male,40, United-States, <=50K
28, Company, College, Never-married, Managerial, White, Female,35, United-States, <=50K
35, Company, Bachelors, Married, Sales, White, Male,40, United-States, >50K
30, Company, College, Married, Doctor, White, Male,25, United-States, >50K
23, Company, High_school, Married, Protective-serv, White, Male,40, United-States, <=50K
42, Company, College, Married, Tech-support, White, Male,50, United-States, >50K
72, Company, High_school, Married, Tech-support, White, Female,20, United-States, <=50K
21, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
37, Company, Bachelors, Never-married, Protective-serv, White, Male,40, United-States, <=50K
54, Company, College, Divorced, Others, White, Female,40, United-States, <=50K
58, Company, Masters, Divorced, Tech-support, White, Female,45, United-States, <=50K
32, Company, Bachelors, Never-married, Shipper, White, Male,40, United-States, <=50K
65, Company, College, Married, Tech-support, White, Female,15, United-States, <=50K
22, Company, Bachelors, Married, Shipper, White, Male,45, China, <=50K
52, Company, Bachelors, Married, Managerial, White, Male,40, China, >50K
65, Company, High_school, Married, Sales, White, Female,20, United-States, <=50K
33, Self-employment, College, Never-married, Others, White, Female,35, United-States, <=50K
35, Company, College, Never-married, Shipper, White, Male,65, United-States, <=50K
27, Company, College, Never-married, Tech-support, White, Female,40, United-States, <=50K
34, State-gov, College, Never-married, Others, Black, Male,42, United-States, <=50K
53, Self-employment, College, Married, Sales, White, Male,70, United-States, <=50K
23, Company, High_school, Married, Protective-serv, Yellow, Male,40, Vietnam, <=50K
43, State-gov, Doctorate, Never-married, Doctor, White, Female,40, United-States, >50K
58, Company, University, Married, Managerial, White, Male,40, United-States, <=50K
38, Company, High_school, Married, Tech-support, White, Male,40, United-States, <=50K
26, Company, College, Married, Shipper, White, Male,50, United-States, <=50K
60, Company, Bachelors, Married, Managerial, White, Male,50, United-States, >50K
28, Company, College, Married, Shipper, White, Male,50, United-States, <=50K
33, Self-employment, College, Never-married, Tech-support, White, Female,30, United-States, <=50K
29, Self-employment, College, Married, Shipper, White, Male,40, United-States, <=50K
54, State-gov, Doctorate, Never-married, Managerial, White, Female,50, United-States, >50K
41, Company, Second_school, Married, Protective-serv, White, Male,36, United-States, <=50K
63, Self-employment, College, Divorced, Managerial, White, Male,50, United-States, <=50K
31, Company, College, Married, Tech-support, White, Female,27, United-States, <=50K
23, Company, Bachelors, Never-married, Sales, Black, Female,25, United-States, <=50K
31, Company, College, Married, Shipper, Black, Male,40, China, <=50K
