age,workclass,education,marital_status,occupation,race,sex,hours_per_week,native_country,income
22, Private, College, Single, Sales, White, Female,16, United-States, <=50K
43, Private, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
36, Private, College, Others, Shipper, White, Male,56, United-States, <=50K
36, Private, Bachelors, Married, Sales, White, Male,40, United-States, >50K
50, Private, College, Others, Protective-serv, White, Female,40, United-States, <=50K
27, Self-emp, Bachelors, Single, Protective-serv, White, Female,35, United-States, <=50K
46, Self-emp, College, Married, Managerial, White, Male,40, United-States, >50K
24, Private, Bachelors, Single, Shipper, White, Male,20, United-States, <=50K
41, Private, College, Others, Protective-serv, White, Male,40, United-States, <=50K
68, Private, College, Married, Tech-support, White, Male,24, United-States, <=50K
38, Self-emp, College, Married, Managerial, White, Male,40, United-States, <=50K
47, Private, College, Married, Sales, White, Male,40, United-States, >50K
41, Private, College, Single, Others, Black, Male,20, United-States, <=50K
31, Self-emp, Doctorate, Single, Shipper, White, Female,48, United-States, <=50K
29, Private, College, Married, Protective-serv, White, Male,42, United-States, <=50K
26, Private, College, Single, Shipper, White, Female,40, United-States, <=50K
51, Private, College, Married, Shipper, White, Female,36, United-States, <=50K
26, Self-emp, Bachelors, Single, Tech-support, Other, Male,60, United-States, <=50K
27, Self-emp, Bachelors, Single, Shipper, White, Female,60, United-States, <=50K
36, Private, College, Married, Tech-support, White, Male,50, United-States, <=50K
28, Self-emp, Bachelors, Single, Shipper, White, Female,40, United-States, <=50K
53, Private, Bachelors, Others, Tech-support, White, Female,40, United-States, <=50K
40, Private, Bachelors, Others, Shipper, White, Male,40, United-States, <=50K
38, Private, College, Others, Others, White, Female,20, United-States, <=50K
21, Private, Second_school, Single, Sales, White, Male,40, United-States, <=50K
53, Private, High_school, Married, Others, White, Male,34, United-States, <=50K
34, Self-emp, College, Married, Protective-serv, White, Male,40, United-States, <=50K
43, Private, College, Others, Shipper, White, Male,60, United-States, <=50K
64, Private, High_school, Married, Tech-support, White, Male,40, United-States, <=50K
21, Private, College, Single, Tech-support, White, Female,40, United-States, <=50K
25, Private, Bachelors, Single, Sales, White, Male,13, United-States, <=50K
38, Self-emp, College, Single, Doctor, White, Female,57, Canada, >50K
47, Self-emp, Masters, Others, Protective-serv, Black, Male,50, United-States, >50K
48, Private, Doctorate, Married, Doctor, White, Male,40, China, >50K
57, Private, College, Married, Shipper, White, Male,50, United-States, <=50K
37, Private, Bachelors, Single, Tech-support, White, Female,35, United-States, <=50K
37, Private, High_school, Others, Protective-serv, White, Male,40, United-States, <=50K
51, Private, University, Married, Pilot, White, Male,29, United-States, >50K
32, Private, University, Single, Tech-support, White, Female,40, United-States, <=50K
49, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
52, Private, College, Married, Sales, White, Male,14, United-States, <=50K
64, Self-emp, University, Married, Managerial, White, Male,45, United-States, >50K
46, Private, College, Others, Tech-support, White, Female,45, United-States, <=50K
24, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
39, Private, Bachelors, Married, Managerial, White, Male,45, United-States, >50K
23, Private, College, Married, Shipper, White, Female,40, United-States, <=50K
30, Private, College, Single, Protective-serv, White, Male,44, United-States, <=50K
34, Private, Masters, Others, Doctor, White, Female,60, United-States, >50K
30, Private, College, Married, Tech-support, White, Male,40, United-States, <=50K
25, Private, Bachelors, Single, Sales, Black, Female,40, United-States, <=50K
58, Self-emp, Bachelors, Married, Shipper, Black, Male,40, United-States, <=50K
32, Private, College, Married, Tech-support, White, Male,50, United-States, <=50K
37, Private, College, Married, Others, Black, Female,25, United-States, <=50K
35, Private, College, Married, Others, Black, Female,40, United-States, <=50K
18, Private, Primary_school, Single, Shipper, Yellow, Male,30, Philippines, <=50K
46, Private, Bachelors, Others, Shipper, White, Female,40, United-States, <=50K
71, Private, Bachelors, Single, Sales, White, Male,15, United-States, <=50K
44, Private, High_school, Others, Tech-support, White, Female,40, United-States, <=50K
45, Private, High_school, Others, Sales, White, Female,40, United-States, <=50K
40, Private, High_school, Married, Doctor, White, Male,40, Japan, >50K
38, Private, Bachelors, Married, Doctor, White, Male,50, United-States, >50K
52, Private, College, Married, Shipper, Yellow, Female,40, China, <=50K
47, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
49, Private, Bachelors, Others, Tech-support, White, Female,35, United-States, <=50K
59, Self-emp, College, Married, Sales, White, Male,40, United-States, <=50K
22, Private, University, Single, Tech-support, White, Female,37, United-States, <=50K
44, Self-emp, College, Married, Managerial, White, Male,40, United-States, >50K
76, Private, Bachelors, Married, Shipper, White, Female,20, United-States, <=50K
50, Self-emp, High_school, Single, Others, White, Male,40, United-States, <=50K
33, Self-emp, College, Married, Protective-serv, White, Male,40, United-States, <=50K
43, Private, College, Married, Sales, White, Male,48, United-States, >50K
27, Private, College, Married, Managerial, White, Female,40, United-States, >50K
37, Self-emp, College, Married, Protective-serv, White, Male,40, United-States, <=50K
40, Private, High_school, Married, Shipper, White, Male,55, United-States, <=50K
49, Self-emp, College, Others, Managerial, Yellow, Female,40, United-States, <=50K
48, Self-emp, College, Single, Protective-serv, White, Male,45, United-States, <=50K
49, Private, College, Married, Shipper, Yellow, Female,40, Vietnam, <=50K
22, Private, College, Married, Tech-support, White, Male,40, United-States, <=50K
42, Private, College, Others, Managerial, White, Female,40, England, <=50K
36, Private, College, Others, Shipper, White, Female,40, United-States, <=50K
57, Private, College, Married, Sales, White, Male,50, United-States, <=50K
30, State-gov, College, Single, Others, Black, Female,40, United-States, <=50K
40, Self-emp, College, Single, Protective-serv, Yellow, Male,40, United-States, <=50K
42, Private, College, Married, Shipper, White, Male,45, United-States, <=50K
56, Private, College, Married, Sales, White, Male,40, Germany, >50K
55, Private, College, Others, Shipper, White, Female,40, United-States, <=50K
25, Private, College, Married, Others, White, Male,40, Canada, <=50K
52, Private, College, Married, Sales, White, Male,40, United-States, <=50K
33, Private, College, Single, Tech-support, Yellow, Female,35, United-States, <=50K
55, Private, College, Married, Sales, White, Male,40, United-States, <=50K
47, Private, Bachelors, Married, Sales, White, Male,60, United-States, >50K
23, Private, University, Single, Sales, White, Female,65, United-States, <=50K
55, Self-emp, Bachelors, Others, Sales, White, Female,50, Germany, <=50K
43, Private, College, Single, Managerial, White, Female,50, United-States, <=50K
31, Private, University, Married, Sales, White, Male,50, United-States, <=50K
62, Private, University, Married, Shipper, White, Female,40, United-States, <=50K
42, Self-emp, College, Married, Tech-support, White, Male,8, United-States, <=50K
38, Self-emp, College, Married, Sales, White, Male,40, United-States, >50K
29, Private, College, Single, Tech-support, White, Male,42, United-States, <=50K
26, Private, College, Single, Others, White, Male,60, United-States, <=50K
26, Private, College, Married, Managerial, White, Female,52, United-States, >50K
37, Self-emp, College, Married, Protective-serv, White, Male,72, United-States, <=50K
79, Self-emp, High_school, Single, Sales, White, Male,15, United-States, <=50K
61, Private, Second_school, Single, Others, White, Male,48, United-States, <=50K
28, Self-emp, Second_school, Single, Others, White, Female,99, Canada, <=50K
60, Self-emp, Bachelors, Married, Managerial, White, Male,60, United-States, >50K
51, Self-emp, College, Others, Protective-serv, White, Male,81, United-States, <=50K
34, Private, College, Married, Sales, White, Male,43, United-States, >50K
35, Private, College, Others, Shipper, White, Male,40, United-States, <=50K
27, Self-emp, High_school, Married, Protective-serv, White, Male,60, United-States, <=50K
44, Private, College, Others, Others, White, Female,40, United-States, <=50K
25, Private, College, Married, Others, White, Female,20, United-States, <=50K
32, Private, Second_school, Others, Others, White, Female,40, United-States, <=50K
36, Private, College, Married, Doctor, White, Male,20, United-States, >50K
27, Private, Masters, Single, Shipper, White, Male,30, United-States, <=50K
40, Private, Doctorate, Married, Doctor, White, Male,60, United-States, >50K
43, Private, College, Others, Tech-support, White, Male,40, China, >50K
25, Private, Bachelors, Single, Tech-support, White, Male,40, United-States, <=50K
41, Private, College, Married, Shipper, White, Male,50, United-States, <=50K
30, Private, Bachelors, Married, Doctor, White, Male,45, United-States, >50K
26, Private, Bachelors, Single, Managerial, White, Male,45, United-States, >50K
52, Private, High_school, Married, Shipper, Other, Male,40, Vietnam, <=50K
32, Private, Bachelors, Single, Shipper, White, Female,45, United-States, <=50K
33, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
35, Private, College, Married, Protective-serv, White, Male,55, United-States, <=50K
48, Private, College, Married, Others, White, Female,44, United-States, <=50K
62, Self-emp, Second_school, Married, Sales, White, Male,5, United-States, <=50K
40, Self-emp, University, Single, Shipper, Black, Female,2, United-States, <=50K
41, Private, College, Married, Sales, White, Female,20, United-States, <=50K
28, Private, Primary_school, Single, Others, White, Female,40, Canada, <=50K
23, Private, College, Single, Others, White, Female,30, United-States, <=50K
50, Self-emp, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
51, State-gov, College, Others, Tech-support, White, Female,35, United-States, <=50K
63, Self-emp, College, Married, Others, White, Male,48, United-States, <=50K
63, Self-emp, College, Married, Managerial, White, Female,40, United-States, <=50K
40, Private, College, Others, Sales, White, Male,60, United-States, >50K
20, Private, High_school, Others, Sales, White, Female,40, United-States, <=50K
61, Private, College, Married, Sales, White, Male,30, United-States, >50K
40, Private, College, Single, Protective-serv, White, Male,40, United-States, <=50K
41, Private, Bachelors, Married, Doctor, White, Female,15, Japan, >50K
41, Private, Bachelors, Single, Shipper, Black, Male,40, China, <=50K
27, Private, Bachelors, Married, Sales, White, Female,24, United-States, >50K
